"","YEAR_","FIRE_NAME","ALARM_DATE","CONT_DATE","CAUSE","area_burned_km2","DATE","month"
"1881",1990," ",19900000,0,1,0.0551733482969,NA,"00"
"1882",1990," ",19900000,0,1,0.307920004292,NA,"00"
"1883",1990," ",19900000,0,1,0.0778576088692,NA,"00"
"1884",1992,"ITALIAN",19920813,19920814,2,8.72872875018,1992-08-12 17:00:00,"08"
"1885",1992," ",19920000,0,1,0.0293930644157,NA,"00"
"1886",1992," ",19921002,0,9,0.0927058439225,1992-10-01 17:00:00,"10"
"1887",1992,"HORNITOS",19920000,0,14,2.64823531205,NA,"00"
"1888",1983,"OLD TOLL",19830712,0,14,2.10807028727,1983-07-11 17:00:00,"07"
"1889",1983,"FK 11246-11248",19830804,0,14,3.70552594291,1983-08-03 17:00:00,"08"
"1890",1983,"FRIANT",19830728,0,7,0.955543178643,1983-07-27 17:00:00,"07"
"1891",1995,"POWERHOUSE #2/#3",19950823,19950831,7,2.5258594807,1995-08-22 17:00:00,"08"
"1892",2001,"RODRIGUEZ",20010515,0,5,0.499823550437,2001-05-14 17:00:00,"05"
"1893",2001,"ENGELHART",20010613,0,7,0.279305364541,2001-06-12 17:00:00,"06"
"1894",2001,"EASTMAN",20010907,0,7,0.667108522626,2001-09-06 17:00:00,"09"
"1895",2001,"J59#2",20010528,0,8,0.395543376703,2001-05-27 17:00:00,"05"
"1896",2001,"HOGAN",20010625,0,4,0.656008706654,2001-06-24 17:00:00,"06"
"1897",2001,"HOURET",20010721,0,7,0.164316682222,2001-07-20 17:00:00,"07"
"1898",1964,"WOOD-SCHAUBACH",19640725,0,18,1.99273735887,1964-07-24 17:00:00,"07"
"1899",2000,"ELEPHANT",20000601,0,18,3.58747137072,2000-05-31 17:00:00,"06"
"1900",2003,"BUCKEYE",20030730,20030730,1,0.0184727676165,2003-07-29 17:00:00,"07"
"1901",2003,"ANNIE",20030827,20030918,1,73.6948741527,2003-08-26 17:00:00,"08"
"1902",2003,"DEL_PUERTO_2",20030720,20030725,1,23.9130282643,2003-07-19 17:00:00,"07"
"1903",2003,"STRIKE",20030730,20030730,1,0.3586424476,2003-07-29 17:00:00,"07"
"1904",2003,"BIRD_2",20030730,20030730,1,0.428661109287,2003-07-29 17:00:00,"07"
"1905",2003,"BIRD_1",20030601,20030603,2,31.8749560894,2003-05-31 17:00:00,"06"
"1906",1976,"STUART",19760000,0,9,0.511043300496,NA,"00"
"1907",1976,"FRANKLIN",19760000,0,9,0.0776647703896,NA,"00"
"1908",1976," ",19760000,0,1,0.426116628773,NA,"00"
"1909",1976," ",19760000,0,1,0.256323157745,NA,"00"
"1910",1977," ",19770805,19770805,2,0.0154797074136,1977-08-04 17:00:00,"08"
"1911",1977,"WESTFALL",19770000,0,9,0.157870336896,NA,"00"
"1912",1977," ",19770000,0,1,0.0442488553149,NA,"00"
"1913",1985," ",19850826,0,9,0.0778124068741,1985-08-25 17:00:00,"08"
"1914",1986,"HUNT",19860911,0,9,1.65805474289,1986-09-10 17:00:00,"09"
"1915",1986,"WAVERLY",19860806,0,7,0.793704585816,1986-08-05 17:00:00,"08"
"1916",1989,"BURROUGH",19890723,0,9,9.23259165575,1989-07-22 17:00:00,"07"
"1917",1984," ",19840508,0,9,3.82478800078,1984-05-07 17:00:00,"05"
"1918",1984," ",19841028,0,9,0.0306310843585,1984-10-27 17:00:00,"10"
"1919",1984," ",19840523,19840524,5,1.08881944976,1984-05-22 17:00:00,"05"
"1920",1984," ",19840917,19840918,1,1.28281939462,1984-09-16 17:00:00,"09"
"1921",1984,"BODFISH",19840707,19840714,5,108.087474767,1984-07-06 17:00:00,"07"
"1922",1997,"LOKERN",19970507,0,11,1.2863473161,1997-05-06 17:00:00,"05"
"1923",1997,"LOKERN TWO",19970519,0,10,18.479573591,1997-05-18 17:00:00,"05"
"1924",1997,"MIDWAY",19970621,0,7,32.5127813277,1997-06-20 17:00:00,"06"
"1925",1979,"BRUNSWICK",19790608,0,14,5.47383642103,1979-06-07 17:00:00,"06"
"1926",1979,"FOWLER PEAK",19790611,0,14,21.195096119,1979-06-10 17:00:00,"06"
"1927",1979,"GOLDEN GATE",19790612,0,14,4.51679366817,1979-06-11 17:00:00,"06"
"1928",1979,"CORP'S OF ENGINEER#3",19790601,0,14,1.15046889488,1979-05-31 17:00:00,"06"
"1929",1979,"LIGHTNING #2",19790719,0,14,1.49924304956,1979-07-18 17:00:00,"07"
"1930",1979,"TAYLOR",19790620,0,14,6.06216494046,1979-06-19 17:00:00,"06"
"1931",1979,"WOODLAKE MTN.",19790709,0,14,7.57013487315,1979-07-08 17:00:00,"07"
"1932",1990,"ANTELOPE",19900705,0,14,3.50877296367,1990-07-04 17:00:00,"07"
"1933",1990,"GRAPEVINE",19901008,0,14,9.62649257973,1990-10-07 17:00:00,"10"
"1934",1990," ",19900000,0,1,0.78978414043,NA,"00"
"1935",1990," ",19900000,0,1,0.0323516034728,NA,"00"
"1936",2000,"CORRAL",20000000,0,14,0.425490657263,NA,"00"
"1937",2001,"NORTH FORK",20010820,20010903,2,16.7157008632,2001-08-19 17:00:00,"08"
"1938",1994,"COW",19940619,19940620,7,0.107030921256,1994-06-18 17:00:00,"06"
"1939",1994,"BRIDGE",19940625,19940625,7,0.0943173851557,1994-06-24 17:00:00,"06"
"1940",1994,"ROCKY",19940619,19940619,7,0.0949201229127,1994-06-18 17:00:00,"06"
"1941",1994,"RODEO",19940625,19940626,7,0.555445988859,1994-06-24 17:00:00,"06"
"1942",1994,"GIBBON",19940819,19940820,9,0.140673295251,1994-08-18 17:00:00,"08"
"1943",1994,"GATE",19940619,19940619,7,0.251236079946,1994-06-18 17:00:00,"06"
"1944",1994,"LITTLE",19940526,19940528,1,0.115626037714,1994-05-25 17:00:00,"05"
"1945",1994,"WHITE BLANKET",19940621,19940626,9,10.3771272686,1994-06-20 17:00:00,"06"
"1946",1978," ",19780803,19780804,1,0.0294669242688,1978-08-02 17:00:00,"08"
"1947",1978," ",19780722,19780722,4,0.0312310471773,1978-07-21 17:00:00,"07"
"1948",1996,"WIND GAP",19960512,19960512,11,0.782455792661,1996-05-11 17:00:00,"05"
"1949",1996,"SKYLINE",19960427,19960427,11,83.2353978465,1996-04-26 17:00:00,"04"
"1950",1996,"PANOCHE II",19960427,19960428,11,32.0994809438,1996-04-26 17:00:00,"04"
"1951",1996,"HWY 41",19960501,19960501,7,12.9435208063,1996-04-30 17:00:00,"05"
"1952",1987,"HALLS",19870830,19870831,1,0.0257444939313,1987-08-29 17:00:00,"08"
"1953",1979," ",19790000,0,1,0.0523086385831,NA,"00"
"1954",1983," ",19830705,19830705,2,1.0658135113,1983-07-04 17:00:00,"07"
"1955",1993,"GORMAN FIRE",19930717,0,14,2.75886749107,1993-07-16 17:00:00,"07"
"1956",1973," ",19730530,19730531,1,0.0775934751346,1973-05-29 17:00:00,"05"
"1957",2006,"ARCO",20060709,20060712,9,2.82522371254,2006-07-08 17:00:00,"07"
"1958",2006,"46",20060804,20060804,2,1.60412375788,2006-08-03 17:00:00,"08"
"1959",2006,"COTTONWOOD",20060807,20060810,9,9.48636092774,2006-08-06 17:00:00,"08"
"1960",2006,"RIDGE",20060722,20060731,1,9.78149929413,2006-07-21 17:00:00,"07"
"1961",2006,"ANNETTE",20060803,20060803,10,5.79663362168,2006-08-02 17:00:00,"08"
"1962",2006,"WESTSIDE",20061207,20061209,10,16.2886471846,2006-12-06 16:00:00,"12"
"1963",2006,"MCKITTRICK",20061208,20061209,11,1.22018722303,2006-12-07 16:00:00,"12"
"1964",2006,"QUAIL FIRE",20060813,20060817,14,19.302602784,2006-08-12 17:00:00,"08"
"1965",1980,"DEN HARTOG",19800612,0,14,3.00141233357,1980-06-11 17:00:00,"06"
"1966",1980,"P.G.&E. #29",19800622,0,14,1.59937089898,1980-06-21 17:00:00,"06"
"1967",1980,"RIFLE RANGE",19800809,0,14,0.99288611503,1980-08-08 17:00:00,"08"
"1968",1994,"SMOOT",19940924,0,2,3.21474544372,1994-09-23 17:00:00,"09"
"1969",1994,"FORT",19941003,0,10,4.03500423417,1994-10-02 17:00:00,"10"
"1970",1994,"KECK",19940801,0,14,1.73786612442,1994-07-31 17:00:00,"08"
"1971",1994,"DIGIER",19940728,0,10,1.39627892411,1994-07-27 17:00:00,"07"
"1972",1994,"LAKELAND",19940614,0,5,9.86206190563,1994-06-13 17:00:00,"06"
"1973",1995,"PEORIA",19950716,0,2,14.8128953868,1995-07-15 17:00:00,"07"
"1974",1995,"CERRITOS",19950929,0,14,3.41541731181,1995-09-28 17:00:00,"09"
"1975",1995,"MURRAY",19951006,0,9,1.10195380259,1995-10-05 17:00:00,"10"
"1976",1995,"COSTA #2",19950716,0,14,2.15439836112,1995-07-15 17:00:00,"07"
"1977",1995,"KENETECH #7",19950828,0,2,1.76527266228,1995-08-27 17:00:00,"08"
"1978",1995,"PATTERSON PASS",19950824,0,2,1.09578368784,1995-08-23 17:00:00,"08"
"1979",1985," ",19850817,0,1,0.856674040256,1985-08-16 17:00:00,"08"
"1980",1980," ",19800000,0,1,2.38019664897,NA,"00"
"1981",1980," ",19800000,0,1,1.85213189734,NA,"00"
"1982",1980," ",19800000,0,1,0.104076281728,NA,"00"
"1983",1981,"BLACKHAWK",19810714,0,7,9.55579616392,1981-07-13 17:00:00,"07"
"1984",1981," ",19810903,0,9,0.0688590035685,1981-09-02 17:00:00,"09"
"1985",1981," ",19810916,0,7,1.89312428793,1981-09-15 17:00:00,"09"
"1986",1981,"BOWEN",19810808,0,14,1.41393913096,1981-08-07 17:00:00,"08"
"1987",1982,"BRICHETTO",19820822,0,14,2.33208763507,1982-08-21 17:00:00,"08"
"1988",1982,"BRITT",19820604,0,14,2.53493135407,1982-06-03 17:00:00,"06"
"1989",1982,"KEYSTONE",19820727,0,14,14.1701151178,1982-07-26 17:00:00,"07"
"1990",1982,"QUARTZBURG",19820824,0,14,1.13824047842,1982-08-23 17:00:00,"08"
"1991",1982,"AVENUE 2",19820626,0,14,1.71671764344,1982-06-25 17:00:00,"06"
"1992",1982,"BROWN",19820604,0,14,1.06314540257,1982-06-03 17:00:00,"06"
"1993",1982,"OAK FLAT",19820823,0,9,2.48664233456,1982-08-22 17:00:00,"08"
"1994",1982,"ROBLE LOMAS",19820913,0,2,2.77030652477,1982-09-12 17:00:00,"09"
"1995",1982,"TEMPERANCE FLAT",19820731,0,14,31.5725603355,1982-07-30 17:00:00,"07"
"1996",1982,"UPPER COTTONWOOD",19820516,0,14,1.78230097899,1982-05-15 17:00:00,"05"
"1997",1982,"LAKE",19820706,0,2,1.72172975316,1982-07-05 17:00:00,"07"
"1998",1982,"FINAL FIRE",19821029,0,7,0.661528108754,1982-10-28 17:00:00,"10"
"1999",1982,"JOHNSON",19820516,0,2,6.69255428038,1982-05-15 17:00:00,"05"
"2000",1982,"WATTS VALLEY",19820829,0,14,2.61035840477,1982-08-28 17:00:00,"08"
"2001",1982," ",19820902,0,1,0.147226773498,1982-09-01 17:00:00,"09"
"2002",1982," ",19820819,19820820,1,0.182429374377,1982-08-18 17:00:00,"08"
"2003",1983,"CAT",19830610,0,2,2.03612889331,1983-06-09 17:00:00,"06"
"2004",1983,"GREGORY",19830624,0,14,1.09679734562,1983-06-23 17:00:00,"06"
"2005",1983,"LIGHTNING #7",19830831,0,14,2.85239228628,1983-08-30 17:00:00,"08"
"2006",1984,"580/VIEIRA",19840710,0,2,3.26824823685,1984-07-09 17:00:00,"07"
"2007",1984,"CORRAL HOLLOW",19840622,0,2,1.74510006061,1984-06-21 17:00:00,"06"
"2008",1984,"ROCKY VILLAGE",19840529,0,14,0.861106240482,1984-05-28 17:00:00,"05"
"2009",2001,"BUTTER",20010526,0,2,0.217984708341,2001-05-25 17:00:00,"05"
"2010",2001,"CLARK",20010528,0,11,0.0611621450306,2001-05-27 17:00:00,"05"
"2011",2001,"LODGE",20010620,0,7,0.061394698716,2001-06-19 17:00:00,"06"
"2012",2001,"PIEDRA",20010713,0,11,0.0577119436221,2001-07-12 17:00:00,"07"
"2013",2001,"TOLLHOUSE",20010727,0,11,0.19782789568,2001-07-26 17:00:00,"07"
"2014",2001,"QUARRY",20010803,0,11,0.0360156043982,2001-08-02 17:00:00,"08"
"2015",2001,"HILL",20010601,0,2,0.109654616052,2001-05-31 17:00:00,"06"
"2016",1985,"MAMMOTH",19850702,19850704,7,3.09298697819,1985-07-01 17:00:00,"07"
"2017",1985,"TOLLHOUSE",19850715,19850716,7,0.151457824485,1985-07-14 17:00:00,"07"
"2018",1985,"CONVERSE",19850705,19850708,3,0.0559018545688,1985-07-04 17:00:00,"07"
"2019",1985,"SIERRA",19850713,19850714,2,0.40923346155,1985-07-12 17:00:00,"07"
"2020",1985,"PACKER",19850630,19850702,3,0.0296280782226,1985-06-29 17:00:00,"06"
"2021",2001,"HIGHWAY",20010703,20010930,7,16.7994611082,2001-07-02 17:00:00,"07"
"2022",1999,"RICHBAR COMPLEX",19990908,19990911,9,10.6946060014,1999-09-07 17:00:00,"09"
"2023",2000,"I-5",20000707,0,10,0.808738036027,2000-07-06 17:00:00,"07"
"2024",1988,"JAWBONE",19881215,19881215,5,0.266063890038,1988-12-14 16:00:00,"12"
"2025",1989," ",19891120,19891120,5,0.0739784043797,1989-11-19 16:00:00,"11"
"2026",1989," ",19890903,19890903,3,0.0332987018451,1989-09-02 17:00:00,"09"
"2027",1989,"MAGOON",19890723,19890723,8,0.123048259461,1989-07-22 17:00:00,"07"
"2028",1989,"POWDERHOUSE",19890728,19890803,7,47.7529439816,1989-07-27 17:00:00,"07"
"2029",1989,"BALCH",19890729,19890809,7,33.927524745,1989-07-28 17:00:00,"07"
"2030",1989,"JACKPOT",19890909,19890911,9,0.0916240539707,1989-09-08 17:00:00,"09"
"2031",1985,"AMADOR",19850709,0,2,2.37823308464,1985-07-08 17:00:00,"07"
"2032",1985,"CARTER",19850706,0,14,3.01563223892,1985-07-05 17:00:00,"07"
"2033",1985,"GANN",19850704,0,14,4.06354227374,1985-07-03 17:00:00,"07"
"2034",1985,"GRIZZLY",19850703,0,14,1.9651000593,1985-07-02 17:00:00,"07"
"2035",1985,"HUCKLEBERRY",19850530,0,14,1.85854501266,1985-05-29 17:00:00,"05"
"2036",1927,"SHERMAN",19271019,19271019,5,0.00811363705835,1927-10-18 16:00:00,"10"
"2037",1928,"S FORK",19280805,19280814,14,89.0222781816,1928-08-04 16:00:00,"08"
"2038",1930,"RED HILL",19300719,19300719,5,0.533780543459,1930-07-18 16:00:00,"07"
"2039",1930,"SOUTH FOR",19300720,19300721,14,4.3495484259,1930-07-19 16:00:00,"07"
"2040",1931,"COW CREEK",19310909,19310910,7,0.887504256465,1931-09-08 16:00:00,"09"
"2041",1931,"ROCK CR P",19310601,19310604,1,0.388961673512,1931-05-31 16:00:00,"06"
"2042",1931,"KERN LAKE",19310711,19310712,3,0.27281016881,1931-07-10 16:00:00,"07"
"2043",2004,"CAMP",20040722,20040723,6,2.79920539805,2004-07-21 17:00:00,"07"
"2044",2004,"AIRCRAFT",20040501,20040501,2,0.51255333314,2004-04-30 17:00:00,"05"
"2045",1997,"DRY CREEK",19970000,0,14,3.88442875026,NA,"00"
"2046",1997,"STUHR ACCIDENT",19971500,0,10,0.202800950697,NA,"15"
"2047",1997,"JACK",19970726,0,7,0.748375940395,1997-07-25 17:00:00,"07"
"2048",1997,"PRIEST",19970726,0,7,0.676561379601,1997-07-25 17:00:00,"07"
"2049",1997,"PRIEST #2",19970908,0,7,1.61224239679,1997-09-07 17:00:00,"09"
"2050",1997,"CARANTON",19970517,0,2,0.669552496933,1997-05-16 17:00:00,"05"
"2051",1997,"LEWIS",19970606,0,2,1.62213346213,1997-06-05 17:00:00,"06"
"2052",2006,"BODFISH",20060813,20060813,14,0.198561167536,2006-08-12 17:00:00,"08"
"2053",1999,"TEJON",19990717,0,10,1.1587036344,1999-07-16 17:00:00,"07"
"2054",1999,"DIGIER",19990629,0,10,2.63039693519,1999-06-28 17:00:00,"06"
"2055",1999,"PEDRO FIRE",19991014,0,14,0.716151052382,1999-10-13 17:00:00,"10"
"2056",1999,"MERCED FIRE",19990830,0,14,2.88580047784,1999-08-29 17:00:00,"08"
"2057",1999,"ROMERO",19990618,0,14,7.18951492216,1999-06-17 17:00:00,"06"
"2058",1999,"COULTERVILLE",19990901,0,14,2.19680239546,1999-08-31 17:00:00,"09"
"2059",1999,"49 FIRE",19990714,0,14,1.58760746674,1999-07-13 17:00:00,"07"
"2060",1999,"MODESTO ENERGY",19990340,0,11,0.20146498641,NA,"03"
"2061",1999,"FORUS",19992021,0,2,0.52352654018,NA,"20"
"2062",1999,"GREENRIDGE",19990545,0,11,0.404796787033,NA,"05"
"2063",1999,"MODESTO ENERGY #2",19990145,19990922,9,4.85798389834,NA,"01"
"2064",1999,"DYER",19991430,0,11,0.469449379902,NA,"14"
"2065",1981,"POTWISHU",19810809,19810810,10,0.752543785758,1981-08-08 17:00:00,"08"
"2066",1982,"RATTLESNA",19820730,19821004,1,0.407795382212,1982-07-29 17:00:00,"07"
"2067",1984,"CABIN",19840818,19841018,1,0.133225264467,1984-08-17 17:00:00,"08"
"2068",1984,"POTWISHA",19840916,19840917,7,0.508597551079,1984-09-15 17:00:00,"09"
"2069",1984,"SALT CRK",19840630,19840630,3,0.426661079454,1984-06-29 17:00:00,"06"
"2070",1984,"PARLOR",19840630,19840810,1,0.807622268195,1984-06-29 17:00:00,"06"
"2071",1984,"SHEPARD",19840713,19840714,11,2.92891518635,1984-07-12 17:00:00,"07"
"2072",1985,"DOUGHERTY",19850625,19851013,1,10.5033217607,1985-06-24 17:00:00,"06"
"2073",1985,"KING'S",19850616,19850621,2,0.121530904653,1985-06-15 17:00:00,"06"
"2074",1985,"NORTH DOM",19850711,19850714,1,0.055817973326,1985-07-10 17:00:00,"07"
"2075",1985,"SUGARLOAF",19850728,19851118,1,11.5248775842,1985-07-27 17:00:00,"07"
"2076",1985,"ACQUISTIT",19851015,19851019,1,0.56797384822,1985-10-14 17:00:00,"10"
"2077",1993,"ROUND MTN.",19930510,0,11,3.37176472486,1993-05-09 17:00:00,"05"
"2078",1993,"MEBANE",19930728,0,8,2.10142591641,1993-07-27 17:00:00,"07"
"2079",1993,"WELLER",19930924,0,2,5.42597557823,1993-09-23 17:00:00,"09"
"2080",1993,"POWER",19930512,0,7,1.2928545532,1993-05-11 17:00:00,"05"
"2081",1993,"SABODAN",19930510,0,2,9.31649421398,1993-05-09 17:00:00,"05"
"2082",1993,"CREE",19930610,0,11,2.68557984347,1993-06-09 17:00:00,"06"
"2083",1993,"ORCHARD",19930621,0,1,80.8121941742,1993-06-20 17:00:00,"06"
"2084",1993,"RESERVE",19930623,0,14,9.54548497944,1993-06-22 17:00:00,"06"
"2085",1993,"TAYLOR",19930727,0,10,2.10742166238,1993-07-26 17:00:00,"07"
"2086",1993,"EAGLE PEAK",19930914,0,14,1.47497935931,1993-09-13 17:00:00,"09"
"2087",1994,"COPPER #1",19940629,0,10,4.6255636715,1994-06-28 17:00:00,"06"
"2088",1994,"COPPER #3",19940629,0,10,1.1221280868,1994-06-28 17:00:00,"06"
"2089",1994,"COPPER #8",19940629,0,10,7.74589443619,1994-06-28 17:00:00,"06"
"2090",1994,"WILLIAMS",19940717,0,14,1.44490670907,1994-07-16 17:00:00,"07"
"2091",1994,"PARROTTS",19940718,0,2,3.10639640746,1994-07-17 17:00:00,"07"
"2092",1980," ",19800727,19800728,1,2.73686541594,1980-07-26 17:00:00,"07"
"2093",1980,"LEWIS CREEK",19800801,19800802,2,7.78405163974,1980-07-31 17:00:00,"08"
"2094",1980," ",19800624,19800625,7,0.0476553650751,1980-06-23 17:00:00,"06"
"2095",1980,"CALDWELL",19800621,19800622,9,0.443721862928,1980-06-20 17:00:00,"06"
"2096",1980," ",19800704,19800706,10,2.10038091522,1980-07-03 17:00:00,"07"
"2097",1998,"BRUNS",19980820,0,11,0.404915847398,1998-08-19 17:00:00,"08"
"2098",1998,"DEL PUERTO",19981210,0,9,0.446125231491,1998-12-09 16:00:00,"12"
"2099",1998,"MT. HOUSE",19981620,0,11,0.276745615134,NA,"16"
"2100",1998,"BYRON",19981357,0,11,0.222662503524,NA,"13"
"2101",1998,"HWY 120 #3",19980908,0,10,0.618228360082,1998-09-07 17:00:00,"09"
"2102",1998,"YANKEE",19980831,19980902,9,5.02079494246,1998-08-30 17:00:00,"08"
"2103",1998,"LUCAS",19980823,19980824,7,0.0591588799663,1998-08-22 17:00:00,"08"
"2104",1995,"CORRAL HOLLOW - PG&E",19950709,0,11,1.02501637691,1995-07-08 17:00:00,"07"
"2105",1995,"ORESTIMBA",19951022,0,5,7.17393167538,1995-10-21 17:00:00,"10"
"2106",2000,"ECHO CREE",20001016,0,1,0.154684671343,2000-10-15 17:00:00,"10"
"2107",1999,"ELEANOR",19990000,0,1,10.4157770044,NA,"00"
"2108",1999,"VERNON",19990000,0,1,0.106161682465,NA,"00"
"2109",1999,"LECONTE",19990000,0,1,35.8387564873,NA,"00"
"2110",1999,"LECONTE (SPOT)",19990000,0,1,0.157561470494,NA,"00"
"2111",1999,"PATE",19990000,0,1,0.11449478285,NA,"00"
"2112",1999,"DARK",19990000,0,1,3.50289561082,NA,"00"
"2113",1999,"LOST VALLEY",19990000,0,9,3.59912030474,NA,"00"
"2114",1999,"JUNCTION",19990000,0,9,0.0809267952296,NA,"00"
"2115",2004,"HOTSPRINGS",20040812,20041018,1,1.34271392469,2004-08-11 17:00:00,"08"
"2116",1986,"MUIR GROV",19860723,19860916,1,0.276343485509,1986-07-22 17:00:00,"07"
"2117",1986,"BALDY",19861002,19870105,1,1.62927624764,1986-10-01 17:00:00,"10"
"2118",1993," ",19930706,0,9,0.0754644038626,1993-07-05 17:00:00,"07"
"2119",2000,"ROMERO",20000809,0,10,6.90737543069,2000-08-08 17:00:00,"08"
"2120",1993,"KERN",19930812,19930815,9,0.20188999257,1993-08-11 17:00:00,"08"
"2121",1993," ",19930000,0,9,0.288538709858,NA,"00"
"2122",1984,"WILLMS",19840822,0,14,0.443735982122,1984-08-21 17:00:00,"08"
"2123",1984,"SITE 300 #3",19840628,0,14,30.7745634267,1984-06-27 17:00:00,"06"
"2124",1984,"BAR-O ESCAPE",19840829,0,9,11.851826116,1984-08-28 17:00:00,"08"
"2125",1984,"COTTONWOOD",19840521,0,14,5.1334025234,1984-05-20 17:00:00,"05"
"2126",1984,"PACHECO #2",19840705,0,14,4.46186213587,1984-07-04 17:00:00,"07"
"2127",1984,"USFS #13",19840529,0,14,6.55307360885,1984-05-28 17:00:00,"05"
"2128",1984,"WELLS",19840705,0,14,2.07433828652,1984-07-04 17:00:00,"07"
"2129",1984,"U.S.F.S. #14",19840810,0,14,10.1310400378,1984-08-09 17:00:00,"08"
"2130",1984," ",19840528,19840528,4,0.32736730535,1984-05-27 17:00:00,"05"
"2131",1984,"KERN COUNTY #27",19840819,0,14,28.8221265462,1984-08-18 17:00:00,"08"
"2132",1984,"BARTON",19840529,0,8,0.863741268422,1984-05-28 17:00:00,"05"
"2133",1984,"CANTUA CREEK",19840704,0,2,1.89252066014,1984-07-03 17:00:00,"07"
"2134",1984,"FLAT TOP",19840525,0,2,29.2106445357,1984-05-24 17:00:00,"05"
"2135",1984,"OIL FIELDS",19840525,0,2,4.12232270161,1984-05-24 17:00:00,"05"
"2136",1984,"SHERMAN #1",19840524,0,14,1.91592934426,1984-05-23 17:00:00,"05"
"2137",1984,"BLUE RIDGE",19840821,0,14,6.25041632354,1984-08-20 17:00:00,"08"
"2138",1984,"BEAR CREEK",19841010,0,14,11.2845978228,1984-10-09 17:00:00,"10"
"2139",1985,"RICH BAR",19850628,19850630,2,33.442919224,1985-06-27 17:00:00,"06"
"2140",1985,"BRILEBURG",19850802,0,14,3.97559379864,1985-08-01 17:00:00,"08"
"2141",1985,"CONCERT",19850000,0,9,0.042024010408,NA,"00"
"2142",1985,"IRON",19850000,0,9,0.0938557891415,NA,"00"
"2143",1985,"LOS GATOS #2",19850709,0,14,26.0780986422,1985-07-08 17:00:00,"07"
"2144",1986,"CAMINO DIABLO",19860702,0,2,1.30462830191,1986-07-01 17:00:00,"07"
"2145",1986,"BRADLEY",19860730,0,2,2.98030417692,1986-07-29 17:00:00,"07"
"2146",1993,"WAGY",19930617,19930617,4,0.16888018639,1993-06-16 17:00:00,"06"
"2147",1993,"PG&E #4",19930000,0,14,37.9320407201,NA,"00"
"2148",1993,"TABLE",19930623,0,14,2.11554405602,1993-06-22 17:00:00,"06"
"2149",1993,"TABLE",19930000,0,14,2.31898368262,NA,"00"
"2150",1993,"ELEPHANT",19930000,0,14,0.885657063616,NA,"00"
"2151",2003,"LITTLE",20030730,20030730,1,0.200791323833,2003-07-29 17:00:00,"07"
"2152",2003,"WALSER",20031020,20031020,2,0.0599393665819,2003-10-19 17:00:00,"10"
"2153",1996,"WILLOW",19960711,19960712,1,2.49669244866,1996-07-10 17:00:00,"07"
"2154",1996,"GROUSE",19960814,19960816,1,0.163469956985,1996-08-13 17:00:00,"08"
"2155",1979,"COW",19790807,19790809,8,6.25334747297,1979-08-06 17:00:00,"08"
"2156",1979," ",19790802,19790803,9,0.172910316979,1979-08-01 17:00:00,"08"
"2157",1979," ",19790719,19790721,1,1.33426488074,1979-07-18 17:00:00,"07"
"2158",1979," ",19790729,19790731,3,5.19338442193,1979-07-28 17:00:00,"07"
"2159",1979," ",19790613,19790613,7,0.0369353840322,1979-06-12 17:00:00,"06"
"2160",1996,"INDIAN",19960615,0,1,3.11934006861,1996-06-14 17:00:00,"06"
"2161",1996,"OREJANO",19960920,0,14,2.53125609762,1996-09-19 17:00:00,"09"
"2162",1996,"DRY",19960930,0,14,1.58291724837,1996-09-29 17:00:00,"09"
"2163",1996,"LIGHTNING #12",19960812,0,1,4.61878635797,1996-08-11 17:00:00,"08"
"2164",1996,"MANUAL",19960812,0,1,1.52830054573,1996-08-11 17:00:00,"08"
"2165",1996,"LIGHTNING # 29",19960812,0,1,22.2173748735,1996-08-11 17:00:00,"08"
"2166",1996,"LIGHTNING # 40",19960812,0,1,13.4585086005,1996-08-11 17:00:00,"08"
"2167",1996,"LIGHTNING #14",19960812,0,1,10.713252599,1996-08-11 17:00:00,"08"
"2168",1997,"COMANCHE",19970819,0,10,5.04102822786,1997-08-18 17:00:00,"08"
"2169",1997,"POSO",19970810,0,11,5.64240731517,1997-08-09 17:00:00,"08"
"2170",1997,"GRANITE",19970522,0,10,5.79590077451,1997-05-21 17:00:00,"05"
"2171",1997,"CHOCTAW",19970819,0,7,42.5809011292,1997-08-18 17:00:00,"08"
"2172",1997,"COTTONWOOD",19970508,0,7,14.327858528,1997-05-07 17:00:00,"05"
"2173",1997,"OSO",19970909,0,14,4.02974200141,1997-09-08 17:00:00,"09"
"2174",1997,"GRANDVIEW",19971020,0,14,0.00694079811735,1997-10-19 17:00:00,"10"
"2175",1988,"BRIDGE",19880721,0,7,27.0747784544,1988-07-20 17:00:00,"07"
"2176",1988,"MASON",19880721,0,7,16.388151047,1988-07-20 17:00:00,"07"
"2177",1988,"AMADOR",19880718,0,7,1.33156502485,1988-07-17 17:00:00,"07"
"2178",1995,"TWISSELMAN",19950828,0,14,1.01765849029,1995-08-27 17:00:00,"08"
"2179",1995,"PANOCHE",19950000,0,14,1.96301599949,NA,"00"
"2180",1995,"TAR",19950904,0,14,0.513709637509,1995-09-03 17:00:00,"09"
"2181",2004,"JASPER 2",20040708,20040708,2,0.0676464058692,2004-07-07 17:00:00,"07"
"2182",2004,"DETENTION",20040507,20040507,14,0.0945906000541,2004-05-06 17:00:00,"05"
"2183",2004,"RIMS",20040426,20040427,14,0.175598119409,2004-04-25 17:00:00,"04"
