SAMPLE_DATE,PM25_CONCENTRATION,UNITS,STATE,COUNTY,MSA
05292006,13.1,ug/m3 LC,28,067,
06012006,34.4,ug/m3 LC,28,067,
06042006,14.3,ug/m3 LC,28,067,
06072006,23,ug/m3 LC,28,067,
06102006,21.7,ug/m3 LC,28,067,
06132006,29.8,ug/m3 LC,28,067,
06162006,25.4,ug/m3 LC,28,067,
06192006,15.5,ug/m3 LC,28,067,
06222006,13.8,ug/m3 LC,28,067,
06252006,11.7,ug/m3 LC,28,067,
06282006,9.9,ug/m3 LC,28,067,
07012006,31.3,ug/m3 LC,28,067,
07042006,22.2,ug/m3 LC,28,067,
07072006,15.6,ug/m3 LC,28,067,
07102006,24.7,ug/m3 LC,28,067,
07132006,10.6,ug/m3 LC,28,067,
07162006,13,ug/m3 LC,28,067,
07192006,20.1,ug/m3 LC,28,067,
07222006,14.7,ug/m3 LC,28,067,
07252006,8.4,ug/m3 LC,28,067,
07282006,10.3,ug/m3 LC,28,067,
07312006,10.3,ug/m3 LC,28,067,
08032006,24.5,ug/m3 LC,28,067,
08062006,9,ug/m3 LC,28,067,
08092006,11.7,ug/m3 LC,28,067,
08122006,7.3,ug/m3 LC,28,067,
08152006,12.1,ug/m3 LC,28,067,
08182006,22.1,ug/m3 LC,28,067,
08212006,30.9,ug/m3 LC,28,067,
08242006,15.5,ug/m3 LC,28,067,
08272006,7.7,ug/m3 LC,28,067,
08302006,13.5,ug/m3 LC,28,067,
09022006,28.2,ug/m3 LC,28,067,
09052006,19,ug/m3 LC,28,067,
09082006,18.8,ug/m3 LC,28,067,
09112006,10.2,ug/m3 LC,28,067,
09142006,9.6,ug/m3 LC,28,067,
09172006,17.7,ug/m3 LC,28,067,
09202006,8.5,ug/m3 LC,28,067,
09232006,13.2,ug/m3 LC,28,067,
09262006,10.8,ug/m3 LC,28,067,
09292006,7.7,ug/m3 LC,28,067,
10022006,18.1,ug/m3 LC,28,067,
10052006,27.6,ug/m3 LC,28,067,
10082006,13.6,ug/m3 LC,28,067,
10112006,18,ug/m3 LC,28,067,
10142006,20,ug/m3 LC,28,067,
10172006,8.3,ug/m3 LC,28,067,
10202006,5,ug/m3 LC,28,067,
10232006,7.1,ug/m3 LC,28,067,
10262006,10.8,ug/m3 LC,28,067,
10292006,15.3,ug/m3 LC,28,067,
11012006,13,ug/m3 LC,28,067,
11042006,10.7,ug/m3 LC,28,067,
11072006,6.3,ug/m3 LC,28,067,
11102006,13.4,ug/m3 LC,28,067,
11132006,17.2,ug/m3 LC,28,067,
11162006,11.4,ug/m3 LC,28,067,
11192006,20,ug/m3 LC,28,067,
11222006,12,ug/m3 LC,28,067,
11252006,23.1,ug/m3 LC,28,067,
11282006,15,ug/m3 LC,28,067,
12012006,4.3,ug/m3 LC,28,067,
12042006,5.8,ug/m3 LC,28,067,
12072006,9.9,ug/m3 LC,28,067,
12102006,14.4,ug/m3 LC,28,067,
12132006,7,ug/m3 LC,28,067,
12162006,22.5,ug/m3 LC,28,067,
12192006,17.8,ug/m3 LC,28,067,
12222006,6.2,ug/m3 LC,28,067,
12252006,3.2,ug/m3 LC,28,067,
12282006,11.9,ug/m3 LC,28,067,
12312006,11.6,ug/m3 LC,28,067,
01022006,11.8,ug/m3 LC,28,075,
01052006,6.3,ug/m3 LC,28,075,
01082006,10,ug/m3 LC,28,075,
01112006,10.6,ug/m3 LC,28,075,
01142006,3.7,ug/m3 LC,28,075,
01172006,4.2,ug/m3 LC,28,075,
01202006,8.6,ug/m3 LC,28,075,
01232006,2.2,ug/m3 LC,28,075,
01262006,6,ug/m3 LC,28,075,
01292006,7.7,ug/m3 LC,28,075,
02012006,14,ug/m3 LC,28,075,
02042006,3.5,ug/m3 LC,28,075,
02072006,5.5,ug/m3 LC,28,075,
02102006,17.7,ug/m3 LC,28,075,
02132006,9.8,ug/m3 LC,28,075,
02162006,9.6,ug/m3 LC,28,075,
02192006,7.9,ug/m3 LC,28,075,
02222006,7.7,ug/m3 LC,28,075,
02252006,7.1,ug/m3 LC,28,075,
02282006,11.1,ug/m3 LC,28,075,
03032006,10.6,ug/m3 LC,28,075,
03062006,23.7,ug/m3 LC,28,075,
03092006,9.3,ug/m3 LC,28,075,
03122006,11,ug/m3 LC,28,075,
03152006,9.3,ug/m3 LC,28,075,
03182006,20.1,ug/m3 LC,28,075,
03212006,4.3,ug/m3 LC,28,075,
03242006,6.3,ug/m3 LC,28,075,
03272006,11.4,ug/m3 LC,28,075,
03302006,13.3,ug/m3 LC,28,075,
04022006,13.5,ug/m3 LC,28,075,
04052006,15.4,ug/m3 LC,28,075,
04082006,13,ug/m3 LC,28,075,
04112006,13.8,ug/m3 LC,28,075,
04142006,13.5,ug/m3 LC,28,075,
04172006,16.2,ug/m3 LC,28,075,
04202006,15.3,ug/m3 LC,28,075,
04232006,22.1,ug/m3 LC,28,075,
04262006,10.5,ug/m3 LC,28,075,
04292006,16,ug/m3 LC,28,075,
05022006,11.5,ug/m3 LC,28,075,
05052006,8.7,ug/m3 LC,28,075,
05082006,16.4,ug/m3 LC,28,075,
05112006,5.5,ug/m3 LC,28,075,
05142006,9.4,ug/m3 LC,28,075,
05172006,8,ug/m3 LC,28,075,
05202006,10.5,ug/m3 LC,28,075,
05232006,16.6,ug/m3 LC,28,075,
05262006,12.1,ug/m3 LC,28,075,
05292006,11.2,ug/m3 LC,28,075,
06012006,33.1,ug/m3 LC,28,075,
06042006,13,ug/m3 LC,28,075,
06072006,20.2,ug/m3 LC,28,075,
06102006,20.7,ug/m3 LC,28,075,
06132006,27.9,ug/m3 LC,28,075,
06222006,7.5,ug/m3 LC,28,075,
06252006,13.1,ug/m3 LC,28,075,
06282006,9.9,ug/m3 LC,28,075,
07012006,27.4,ug/m3 LC,28,075,
07042006,19.5,ug/m3 LC,28,075,
07072006,20,ug/m3 LC,28,075,
07102006,21.6,ug/m3 LC,28,075,
07132006,9.2,ug/m3 LC,28,075,
07162006,15,ug/m3 LC,28,075,
07192006,19.2,ug/m3 LC,28,075,
07222006,16,ug/m3 LC,28,075,
07252006,8.2,ug/m3 LC,28,075,
07282006,8.5,ug/m3 LC,28,075,
07312006,6.7,ug/m3 LC,28,075,
08032006,25.8,ug/m3 LC,28,075,
08062006,9,ug/m3 LC,28,075,
08092006,12.4,ug/m3 LC,28,075,
08122006,9.5,ug/m3 LC,28,075,
08152006,12.2,ug/m3 LC,28,075,
08182006,22.5,ug/m3 LC,28,075,
08212006,31.7,ug/m3 LC,28,075,
08242006,20.2,ug/m3 LC,28,075,
08272006,6.1,ug/m3 LC,28,075,
08302006,11.9,ug/m3 LC,28,075,
09022006,23,ug/m3 LC,28,075,
09052006,19.3,ug/m3 LC,28,075,
09082006,16.4,ug/m3 LC,28,075,
09112006,13.6,ug/m3 LC,28,075,
09142006,9.2,ug/m3 LC,28,075,
09172006,16.2,ug/m3 LC,28,075,
09202006,11.7,ug/m3 LC,28,075,
09232006,13.1,ug/m3 LC,28,075,
09262006,8.6,ug/m3 LC,28,075,
09292006,7.3,ug/m3 LC,28,075,
10052006,21.4,ug/m3 LC,28,075,
10082006,10.9,ug/m3 LC,28,075,
10112006,14,ug/m3 LC,28,075,
10142006,8.7,ug/m3 LC,28,075,
10202006,5.5,ug/m3 LC,28,075,
10232006,6.4,ug/m3 LC,28,075,
10262006,10.4,ug/m3 LC,28,075,
10292006,8.9,ug/m3 LC,28,075,
11012006,9.2,ug/m3 LC,28,075,
11042006,9.6,ug/m3 LC,28,075,
11072006,4.6,ug/m3 LC,28,075,
11102006,9.8,ug/m3 LC,28,075,
11132006,10.9,ug/m3 LC,28,075,
11162006,7,ug/m3 LC,28,075,
11192006,17.2,ug/m3 LC,28,075,
11222006,8.1,ug/m3 LC,28,075,
11252006,17.9,ug/m3 LC,28,075,
11282006,18.2,ug/m3 LC,28,075,
12012006,4.3,ug/m3 LC,28,075,
12042006,5.8,ug/m3 LC,28,075,
12072006,8.6,ug/m3 LC,28,075,
12102006,13.4,ug/m3 LC,28,075,
12132006,8.2,ug/m3 LC,28,075,
12162006,17.1,ug/m3 LC,28,075,
12192006,15.1,ug/m3 LC,28,075,
12222006,3.5,ug/m3 LC,28,075,
12252006,3,ug/m3 LC,28,075,
12282006,8.7,ug/m3 LC,28,075,
12312006,4.7,ug/m3 LC,28,075,
01022006,12.8,ug/m3 LC,28,081,
01052006,9.5,ug/m3 LC,28,081,
01082006,8.9,ug/m3 LC,28,081,
01112006,7.2,ug/m3 LC,28,081,
01142006,4.1,ug/m3 LC,28,081,
01172006,4.7,ug/m3 LC,28,081,
01202006,7.8,ug/m3 LC,28,081,
01232006,5.4,ug/m3 LC,28,081,
01262006,4.9,ug/m3 LC,28,081,
01292006,4.1,ug/m3 LC,28,081,
02012006,7.4,ug/m3 LC,28,081,
02042006,3.1,ug/m3 LC,28,081,
02072006,4.7,ug/m3 LC,28,081,
02102006,15.8,ug/m3 LC,28,081,
02132006,8.2,ug/m3 LC,28,081,
02162006,9.8,ug/m3 LC,28,081,
02192006,7,ug/m3 LC,28,081,
02222006,3.7,ug/m3 LC,28,081,
02252006,9.6,ug/m3 LC,28,081,
02282006,10.2,ug/m3 LC,28,081,
03032006,12.2,ug/m3 LC,28,081,
03062006,14.7,ug/m3 LC,28,081,
03092006,9,ug/m3 LC,28,081,
03122006,10.5,ug/m3 LC,28,081,
03152006,7.1,ug/m3 LC,28,081,
03182006,15.2,ug/m3 LC,28,081,
03212006,5.9,ug/m3 LC,28,081,
03242006,6.7,ug/m3 LC,28,081,
03272006,11.5,ug/m3 LC,28,081,
03302006,13.6,ug/m3 LC,28,081,
04022006,15.5,ug/m3 LC,28,081,
04052006,9.2,ug/m3 LC,28,081,
04082006,10.9,ug/m3 LC,28,081,
04112006,13.4,ug/m3 LC,28,081,
04142006,12.4,ug/m3 LC,28,081,
04172006,14.7,ug/m3 LC,28,081,
04202006,16.2,ug/m3 LC,28,081,
04232006,10.8,ug/m3 LC,28,081,
04262006,11.4,ug/m3 LC,28,081,
04292006,17.7,ug/m3 LC,28,081,
05022006,12.6,ug/m3 LC,28,081,
05052006,10.1,ug/m3 LC,28,081,
05082006,14.2,ug/m3 LC,28,081,
05112006,5,ug/m3 LC,28,081,
05142006,5.8,ug/m3 LC,28,081,
05172006,6.7,ug/m3 LC,28,081,
05202006,12.9,ug/m3 LC,28,081,
05232006,18.3,ug/m3 LC,28,081,
05262006,10.5,ug/m3 LC,28,081,
05292006,9.9,ug/m3 LC,28,081,
06012006,31.2,ug/m3 LC,28,081,
06042006,12.5,ug/m3 LC,28,081,
06072006,14.8,ug/m3 LC,28,081,
06102006,17.2,ug/m3 LC,28,081,
06132006,22.5,ug/m3 LC,28,081,
06162006,24,ug/m3 LC,28,081,
06192006,9.7,ug/m3 LC,28,081,
06222006,20.4,ug/m3 LC,28,081,
06252006,25.9,ug/m3 LC,28,081,
06282006,11.8,ug/m3 LC,28,081,
07012006,19.2,ug/m3 LC,28,081,
07042006,12.4,ug/m3 LC,28,081,
07072006,13,ug/m3 LC,28,081,
07102006,9.5,ug/m3 LC,28,081,
07132006,19,ug/m3 LC,28,081,
07162006,19.2,ug/m3 LC,28,081,
07192006,24.9,ug/m3 LC,28,081,
07222006,11.8,ug/m3 LC,28,081,
07252006,15,ug/m3 LC,28,081,
07282006,10.1,ug/m3 LC,28,081,
07312006,8.8,ug/m3 LC,28,081,
08032006,26.1,ug/m3 LC,28,081,
08062006,10.1,ug/m3 LC,28,081,
08092006,11.2,ug/m3 LC,28,081,
08122006,12.4,ug/m3 LC,28,081,
08152006,13.4,ug/m3 LC,28,081,
08182006,31.2,ug/m3 LC,28,081,
08212006,24.6,ug/m3 LC,28,081,
08242006,30.1,ug/m3 LC,28,081,
08272006,25.1,ug/m3 LC,28,081,
08302006,13.8,ug/m3 LC,28,081,
09022006,17.6,ug/m3 LC,28,081,
09052006,17.7,ug/m3 LC,28,081,
09082006,22.1,ug/m3 LC,28,081,
09112006,13,ug/m3 LC,28,081,
09142006,11.8,ug/m3 LC,28,081,
09172006,21.3,ug/m3 LC,28,081,
09202006,6.8,ug/m3 LC,28,081,
09232006,9.8,ug/m3 LC,28,081,
09262006,7,ug/m3 LC,28,081,
09292006,5.5,ug/m3 LC,28,081,
10022006,15.3,ug/m3 LC,28,081,
10052006,18.8,ug/m3 LC,28,081,
10082006,7.6,ug/m3 LC,28,081,
10112006,16.2,ug/m3 LC,28,081,
10142006,9.1,ug/m3 LC,28,081,
10172006,4.7,ug/m3 LC,28,081,
10202006,5.7,ug/m3 LC,28,081,
10262006,8.2,ug/m3 LC,28,081,
10292006,6.2,ug/m3 LC,28,081,
11012006,6.6,ug/m3 LC,28,081,
11042006,8.8,ug/m3 LC,28,081,
11072006,5.5,ug/m3 LC,28,081,
11102006,10.7,ug/m3 LC,28,081,
11132006,10,ug/m3 LC,28,081,
11162006,4.7,ug/m3 LC,28,081,
11192006,16.5,ug/m3 LC,28,081,
11222006,7.6,ug/m3 LC,28,081,
11252006,17.6,ug/m3 LC,28,081,
11282006,14.5,ug/m3 LC,28,081,
12012006,4.1,ug/m3 LC,28,081,
12042006,5.6,ug/m3 LC,28,081,
12072006,9.5,ug/m3 LC,28,081,
12132006,7.2,ug/m3 LC,28,081,
12162006,11.5,ug/m3 LC,28,081,
12192006,15.2,ug/m3 LC,28,081,
12282006,8.7,ug/m3 LC,28,081,
12312006,3.1,ug/m3 LC,28,081,
01082006,10.5,ug/m3 LC,28,087,
01112006,10,ug/m3 LC,28,087,
01142006,3.9,ug/m3 LC,28,087,
01172006,4.5,ug/m3 LC,28,087,
01202006,7.5,ug/m3 LC,28,087,
01232006,4.3,ug/m3 LC,28,087,
01262006,4.9,ug/m3 LC,28,087,
01292006,6.2,ug/m3 LC,28,087,
02012006,8.2,ug/m3 LC,28,087,
02042006,3.7,ug/m3 LC,28,087,
02102006,16.9,ug/m3 LC,28,087,
02132006,8.3,ug/m3 LC,28,087,
02162006,10,ug/m3 LC,28,087,
02192006,7.6,ug/m3 LC,28,087,
02222006,6.9,ug/m3 LC,28,087,
02252006,8,ug/m3 LC,28,087,
02282006,11.2,ug/m3 LC,28,087,
03032006,12.8,ug/m3 LC,28,087,
03062006,15.5,ug/m3 LC,28,087,
03092006,9.8,ug/m3 LC,28,087,
03122006,9.8,ug/m3 LC,28,087,
03152006,8.4,ug/m3 LC,28,087,
03182006,16.3,ug/m3 LC,28,087,
03212006,6.3,ug/m3 LC,28,087,
03242006,7.8,ug/m3 LC,28,087,
03272006,11.1,ug/m3 LC,28,087,
03302006,13.1,ug/m3 LC,28,087,
04022006,13.8,ug/m3 LC,28,087,
04052006,10.1,ug/m3 LC,28,087,
04082006,9,ug/m3 LC,28,087,
04112006,11.4,ug/m3 LC,28,087,
04142006,14.5,ug/m3 LC,28,087,
04172006,17.2,ug/m3 LC,28,087,
04202006,16.5,ug/m3 LC,28,087,
04232006,13.4,ug/m3 LC,28,087,
04262006,12.9,ug/m3 LC,28,087,
04292006,16,ug/m3 LC,28,087,
05022006,13.3,ug/m3 LC,28,087,
05052006,10.8,ug/m3 LC,28,087,
05082006,16.1,ug/m3 LC,28,087,
05112006,5.3,ug/m3 LC,28,087,
05142006,6.4,ug/m3 LC,28,087,
05172006,6.7,ug/m3 LC,28,087,
05202006,11.6,ug/m3 LC,28,087,
05232006,15.8,ug/m3 LC,28,087,
05262006,12.9,ug/m3 LC,28,087,
05292006,10.2,ug/m3 LC,28,087,
06012006,36.8,ug/m3 LC,28,087,
06042006,11.9,ug/m3 LC,28,087,
06072006,18.2,ug/m3 LC,28,087,
06102006,23.8,ug/m3 LC,28,087,
06132006,25.1,ug/m3 LC,28,087,
06162006,23,ug/m3 LC,28,087,
06192006,15.2,ug/m3 LC,28,087,
06222006,21.4,ug/m3 LC,28,087,
06252006,18,ug/m3 LC,28,087,
06282006,9.7,ug/m3 LC,28,087,
07012006,18.5,ug/m3 LC,28,087,
07042006,16.8,ug/m3 LC,28,087,
07072006,12.9,ug/m3 LC,28,087,
07102006,19.1,ug/m3 LC,28,087,
07132006,16.2,ug/m3 LC,28,087,
07162006,22.4,ug/m3 LC,28,087,
07192006,22.3,ug/m3 LC,28,087,
07222006,16.8,ug/m3 LC,28,087,
07252006,15.6,ug/m3 LC,28,087,
07282006,11.2,ug/m3 LC,28,087,
07312006,8,ug/m3 LC,28,087,
08032006,23.9,ug/m3 LC,28,087,
08062006,11.1,ug/m3 LC,28,087,
08092006,11.5,ug/m3 LC,28,087,
08122006,9.1,ug/m3 LC,28,087,
08152006,12.8,ug/m3 LC,28,087,
08182006,23.4,ug/m3 LC,28,087,
08212006,28.2,ug/m3 LC,28,087,
08242006,26.1,ug/m3 LC,28,087,
08272006,7.9,ug/m3 LC,28,087,
08302006,15.6,ug/m3 LC,28,087,
09022006,16.8,ug/m3 LC,28,087,
09052006,17.2,ug/m3 LC,28,087,
09082006,17.5,ug/m3 LC,28,087,
09112006,10.9,ug/m3 LC,28,087,
09142006,11.3,ug/m3 LC,28,087,
09172006,19.7,ug/m3 LC,28,087,
09202006,8.2,ug/m3 LC,28,087,
09232006,13.3,ug/m3 LC,28,087,
09262006,8.5,ug/m3 LC,28,087,
09292006,8.3,ug/m3 LC,28,087,
10022006,19.5,ug/m3 LC,28,087,
10052006,21.2,ug/m3 LC,28,087,
10082006,10,ug/m3 LC,28,087,
10112006,15.2,ug/m3 LC,28,087,
10142006,10,ug/m3 LC,28,087,
10172006,5.3,ug/m3 LC,28,087,
10202006,7.6,ug/m3 LC,28,087,
10262006,10,ug/m3 LC,28,087,
10292006,8.4,ug/m3 LC,28,087,
11012006,10.7,ug/m3 LC,28,087,
11042006,10.3,ug/m3 LC,28,087,
11072006,5.1,ug/m3 LC,28,087,
11102006,12.2,ug/m3 LC,28,087,
11132006,11.8,ug/m3 LC,28,087,
11162006,7,ug/m3 LC,28,087,
11192006,16.5,ug/m3 LC,28,087,
11222006,8,ug/m3 LC,28,087,
11252006,23.4,ug/m3 LC,28,087,
11282006,15.2,ug/m3 LC,28,087,
12012006,4.5,ug/m3 LC,28,087,
12042006,6.6,ug/m3 LC,28,087,
12072006,9.2,ug/m3 LC,28,087,
12102006,13,ug/m3 LC,28,087,
12132006,7.5,ug/m3 LC,28,087,
12162006,14.3,ug/m3 LC,28,087,
12192006,18.4,ug/m3 LC,28,087,
12222006,4.7,ug/m3 LC,28,087,
12252006,3.1,ug/m3 LC,28,087,
12282006,9.4,ug/m3 LC,28,087,
12312006,4,ug/m3 LC,28,087,
01022006,13.9,ug/m3 LC,29,019,
01052006,9.8,ug/m3 LC,29,019,
01082006,10.1,ug/m3 LC,29,019,
01112006,9.4,ug/m3 LC,29,019,
01142006,7.9,ug/m3 LC,29,019,
01172006,8.1,ug/m3 LC,29,019,
01202006,19.6,ug/m3 LC,29,019,
01232006,18,ug/m3 LC,29,019,
01262006,6,ug/m3 LC,29,019,
01292006,7.5,ug/m3 LC,29,019,
02012006,5.7,ug/m3 LC,29,019,
02042006,4.4,ug/m3 LC,29,019,
02072006,10.3,ug/m3 LC,29,019,
02102006,8,ug/m3 LC,29,019,
02132006,10.5,ug/m3 LC,29,019,
02162006,18.7,ug/m3 LC,29,019,
02192006,8.1,ug/m3 LC,29,019,
02222006,17.1,ug/m3 LC,29,019,
02252006,10.1,ug/m3 LC,29,019,
02282006,15.9,ug/m3 LC,29,019,
03032006,15.1,ug/m3 LC,29,019,
03062006,16.3,ug/m3 LC,29,019,
03092006,16.9,ug/m3 LC,29,019,
03122006,13.2,ug/m3 LC,29,019,
03152006,8.3,ug/m3 LC,29,019,
03182006,8.6,ug/m3 LC,29,019,
03212006,8.4,ug/m3 LC,29,019,
03242006,10.5,ug/m3 LC,29,019,
03272006,12.7,ug/m3 LC,29,019,
03302006,13.2,ug/m3 LC,29,019,
04022006,7.2,ug/m3 LC,29,019,
04052006,12.9,ug/m3 LC,29,019,
04082006,6.5,ug/m3 LC,29,019,
04112006,13.7,ug/m3 LC,29,019,
04142006,13.3,ug/m3 LC,29,019,
04172006,14.7,ug/m3 LC,29,019,
04202006,8.6,ug/m3 LC,29,019,
04232006,11.1,ug/m3 LC,29,019,
04262006,5.2,ug/m3 LC,29,019,
04292006,15.2,ug/m3 LC,29,019,
05022006,6.5,ug/m3 LC,29,019,
05052006,4,ug/m3 LC,29,019,
05082006,11.2,ug/m3 LC,29,019,
05112006,3.7,ug/m3 LC,29,019,
05142006,4.9,ug/m3 LC,29,019,
05172006,4.8,ug/m3 LC,29,019,
05202006,10.1,ug/m3 LC,29,019,
05232006,14.2,ug/m3 LC,29,019,
05262006,9.8,ug/m3 LC,29,019,
05292006,8.1,ug/m3 LC,29,019,
06012006,5.3,ug/m3 LC,29,019,
06042006,10.5,ug/m3 LC,29,019,
06072006,8.4,ug/m3 LC,29,019,
06102006,13.6,ug/m3 LC,29,019,
06132006,7.5,ug/m3 LC,29,019,
06162006,22.5,ug/m3 LC,29,019,
06192006,9.2,ug/m3 LC,29,019,
06222006,5.8,ug/m3 LC,29,019,
06252006,7.3,ug/m3 LC,29,019,
06282006,11.8,ug/m3 LC,29,019,
01022006,18.3,ug/m3 LC,29,021,
01052006,15,ug/m3 LC,29,021,
01082006,17.9,ug/m3 LC,29,021,
01112006,13.7,ug/m3 LC,29,021,
01142006,15.1,ug/m3 LC,29,021,
01172006,9.2,ug/m3 LC,29,021,
01202006,21,ug/m3 LC,29,021,
01232006,27,ug/m3 LC,29,021,
01262006,7.8,ug/m3 LC,29,021,
01292006,5.8,ug/m3 LC,29,021,
02012006,5.6,ug/m3 LC,29,021,
02042006,6.1,ug/m3 LC,29,021,
02072006,10.5,ug/m3 LC,29,021,
02102006,5,ug/m3 LC,29,021,
02132006,10.9,ug/m3 LC,29,021,
02162006,7.6,ug/m3 LC,29,021,
02192006,9.7,ug/m3 LC,29,021,
02222006,12.9,ug/m3 LC,29,021,
02252006,11,ug/m3 LC,29,021,
02282006,19.3,ug/m3 LC,29,021,
03062006,14.2,ug/m3 LC,29,021,
03092006,12.6,ug/m3 LC,29,021,
03122006,13.8,ug/m3 LC,29,021,
03152006,11.7,ug/m3 LC,29,021,
03182006,12.6,ug/m3 LC,29,021,
03212006,9.8,ug/m3 LC,29,021,
03242006,8.6,ug/m3 LC,29,021,
03272006,17.8,ug/m3 LC,29,021,
03282006,16.9,ug/m3 LC,29,021,
03302006,16.2,ug/m3 LC,29,021,
04022006,6.5,ug/m3 LC,29,021,
04052006,19.3,ug/m3 LC,29,021,
04082006,7.7,ug/m3 LC,29,021,
04112006,14.1,ug/m3 LC,29,021,
04142006,13.4,ug/m3 LC,29,021,
04172006,15.3,ug/m3 LC,29,021,
04202006,7.3,ug/m3 LC,29,021,
04232006,9,ug/m3 LC,29,021,
04262006,10.2,ug/m3 LC,29,021,
04292006,15.7,ug/m3 LC,29,021,
05022006,9.6,ug/m3 LC,29,021,
05052006,5.9,ug/m3 LC,29,021,
05082006,15,ug/m3 LC,29,021,
05112006,4.5,ug/m3 LC,29,021,
05142006,4.5,ug/m3 LC,29,021,
05172006,7.2,ug/m3 LC,29,021,
05202006,9.4,ug/m3 LC,29,021,
05232006,26.9,ug/m3 LC,29,021,
05262006,11.3,ug/m3 LC,29,021,
05292006,10.6,ug/m3 LC,29,021,
06012006,9,ug/m3 LC,29,021,
06042006,9.2,ug/m3 LC,29,021,
06072006,9.1,ug/m3 LC,29,021,
06102006,16.4,ug/m3 LC,29,021,
06132006,11.5,ug/m3 LC,29,021,
06162006,26.4,ug/m3 LC,29,021,
06192006,9.2,ug/m3 LC,29,021,
06222006,6.6,ug/m3 LC,29,021,
06252006,7.5,ug/m3 LC,29,021,
06282006,19.2,ug/m3 LC,29,021,
07012006,18.2,ug/m3 LC,29,021,
07042006,14.6,ug/m3 LC,29,021,
07072006,16.2,ug/m3 LC,29,021,
07132006,14.1,ug/m3 LC,29,021,
07162006,14.4,ug/m3 LC,29,021,
07192006,20.5,ug/m3 LC,29,021,
07222006,8.2,ug/m3 LC,29,021,
07282006,13.5,ug/m3 LC,29,021,
07312006,10.7,ug/m3 LC,29,021,
08032006,7.7,ug/m3 LC,29,021,
08062006,12.7,ug/m3 LC,29,021,
08092006,13.9,ug/m3 LC,29,021,
08122006,27.4,ug/m3 LC,29,021,
08152006,9.6,ug/m3 LC,29,021,
08212006,15.5,ug/m3 LC,29,021,
08242006,17.6,ug/m3 LC,29,021,
08272006,10.8,ug/m3 LC,29,021,
08302006,10,ug/m3 LC,29,021,
09022006,12.8,ug/m3 LC,29,021,
09052006,9.1,ug/m3 LC,29,021,
09082006,14.4,ug/m3 LC,29,021,
09112006,14.5,ug/m3 LC,29,021,
09142006,12.7,ug/m3 LC,29,021,
09172006,3,ug/m3 LC,29,021,
09202006,7.6,ug/m3 LC,29,021,
09232006,1.9,ug/m3 LC,29,021,
09262006,7.3,ug/m3 LC,29,021,
09292006,5.7,ug/m3 LC,29,021,
10022006,10,ug/m3 LC,29,021,
10052006,6.3,ug/m3 LC,29,021,
10082006,11,ug/m3 LC,29,021,
10112006,3.5,ug/m3 LC,29,021,
10142006,5.7,ug/m3 LC,29,021,
10172006,9.8,ug/m3 LC,29,021,
10202006,8.5,ug/m3 LC,29,021,
10232006,7.3,ug/m3 LC,29,021,
10262006,6.2,ug/m3 LC,29,021,
10292006,9.3,ug/m3 LC,29,021,
11012006,7.4,ug/m3 LC,29,021,
11042006,10.4,ug/m3 LC,29,021,
11072006,12.1,ug/m3 LC,29,021,
11102006,6.4,ug/m3 LC,29,021,
11132006,8.2,ug/m3 LC,29,021,
11162006,19.7,ug/m3 LC,29,021,
11192006,18,ug/m3 LC,29,021,
11222006,17.9,ug/m3 LC,29,021,
11252006,25.2,ug/m3 LC,29,021,
11282006,9,ug/m3 LC,29,021,
12012006,13.6,ug/m3 LC,29,021,
12042006,13.3,ug/m3 LC,29,021,
12072006,5.8,ug/m3 LC,29,021,
12102006,15.3,ug/m3 LC,29,021,
12132006,13.2,ug/m3 LC,29,021,
12162006,21.3,ug/m3 LC,29,021,
12192006,13,ug/m3 LC,29,021,
12222006,10.5,ug/m3 LC,29,021,
12252006,4.4,ug/m3 LC,29,021,
12282006,11.4,ug/m3 LC,29,021,
12312006,5.5,ug/m3 LC,29,021,
01022006,17.2,ug/m3 LC,29,037,
01052006,10.1,ug/m3 LC,29,037,
01082006,12.5,ug/m3 LC,29,037,
01112006,8.8,ug/m3 LC,29,037,
01142006,11,ug/m3 LC,29,037,
01172006,6.4,ug/m3 LC,29,037,
01202006,20.3,ug/m3 LC,29,037,
01232006,19.8,ug/m3 LC,29,037,
01262006,12.5,ug/m3 LC,29,037,
01292006,4.3,ug/m3 LC,29,037,
02012006,2.6,ug/m3 LC,29,037,
02042006,6.2,ug/m3 LC,29,037,
02072006,9.6,ug/m3 LC,29,037,
02102006,4.6,ug/m3 LC,29,037,
02132006,7.2,ug/m3 LC,29,037,
02162006,11,ug/m3 LC,29,037,
02192006,7.9,ug/m3 LC,29,037,
02222006,11.1,ug/m3 LC,29,037,
02252006,8.4,ug/m3 LC,29,037,
02282006,9.8,ug/m3 LC,29,037,
03032006,16,ug/m3 LC,29,037,
03092006,15,ug/m3 LC,29,037,
03122006,12.6,ug/m3 LC,29,037,
03152006,7.5,ug/m3 LC,29,037,
03182006,14.8,ug/m3 LC,29,037,
03212006,8.2,ug/m3 LC,29,037,
03242006,9.1,ug/m3 LC,29,037,
03272006,11.8,ug/m3 LC,29,037,
03302006,13.2,ug/m3 LC,29,037,
04022006,5.2,ug/m3 LC,29,037,
04052006,17.7,ug/m3 LC,29,037,
04082006,7.5,ug/m3 LC,29,037,
04112006,14.5,ug/m3 LC,29,037,
04142006,13.2,ug/m3 LC,29,037,
04172006,14.5,ug/m3 LC,29,037,
