FID_,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,ALARM_DATE,CONT_DATE,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Leng,Shape_Area
,1983,CA,SQF,54, ,USF,19830816,19830817,8,1,0,1, ,20,14.7708998,1180.359221,59775.85942
,1983,CA,SQF,86, ,USF,19831106,19831106,8,9,0,1, ,50,12.6772003,946.7132349,51302.65498
,1983,CA,SQF,62, ,USF,19830829,19830829,8,7,0,1, ,150,44.332901,2497.984302,179408.7226
,1993,CA,SQF,2,PILOT,USF,19930501,19930503,8,8,0,1, ,115,108.814003,2692.528359,440355.1636
,1993,CA,SQF,68,MILL,USF,19930712,19930713,8,9,0,1, ,70,140.9680023,2863.566285,570479.2359
,1993,CA,SQF,8,RICBAR,USF,19930512,19930512,8,7,0,1, ,150,445.4570007,5844.285163,1802699.523
,1993,CA,SQF,95,RUSSIA,USF,19930830,19930831,8,7,0,1, ,1485,216.4369965,5625.299448,875890.7389
,1993,CA,SQF,9,POWER,USF,19930512,19930512,8,7,0,1, ,517,481.802002,6752.977966,1949784.572
,1993,CA,SQF,36,OAK,USF,19930623,19930624,8,7,0,1, ,65,50.7331009,2510.644576,205309.4619
,1987,CA,KNP,32,HALSTEAD3,NPS,19870601,19870930,8,1,0,2, ,750,981.1719971,12126.23246,3970664.249
,1987,CA,KNP,42,ASH MTN,NPS,19870626,19870627,8,7,0,1, ,90,89.4176025,4022.988198,361860.274
,1987,CA,KNP,67,KAWEAH,NPS,19870728,19870803,8,7,0,1, ,160,149.6940002,4382.044527,605791.588
,1987,CA,KNP,62,FUNSTON,NPS,19870719,19871115,8,1,0,2, ,50,62.9640999,2701.936093,254806.6837
,1987,CA,KNP,117,SODA CREE,NPS,19870926,19871113,8,1,0,2, ,260,175.7570038,5339.429186,711261.4723
,1987,CA,TUU,92,CASE,CDF,19870829,19870910,8,1,0,1, ,4500,4510.330078,29166.27129,18252644.31
,1987,CA,KNP,81,COFFEE,NPS,19870929,19870910,8,1,0,1, ,240,196.1929932,5163.079007,793964.2272
,1987,CA,KNP,46,LAUREL,NPS,19870628,19870725,8,1,0,2, ,12,5.3397698,719.9752759,21609.28626
,1988,CA,KNP,59,SIMPSON,NPS,19880721,19880831,8,1,0,2, ,580,980.5900269,13989.08241,3968306.567
,1988,CA,KNP,84,DOG,NPS,19880812,19880903,8,1,0,2, ,0.2,10.2326002,960.4594774,41410.00823
,1988,CA,KNP,87,GNAT,NPS,19880818,19880930,8,1,0,1, ,10,7.78513,780.1557881,31505.28432
,1988,CA,KNP,2,TOMBSTONE,NPS,19880523,19880725,8,1,0,2, ,220,207.0879974,5036.839901,838056.8963
,1988,CA,KNP,54,LEWIS CR,NPS,19880723,19880809,8,1,0,2, ,40,33.8098984,1680.443572,136823.6122
,1988,CA,KNP,18,SUGARBABY,NPS,19880620,19880814,8,1,0,2, ,11,6.8961401,900.388502,27907.67
,1988,CA,KNP,140,BUCKEYE,NPS,19881016,19881023,8,3,0,1, ,3075,3090.179932,23043.33175,12505522.58
,1988,CA,KNP,55,CASTLE,NPS,19880722,19880725,8,1,0,1, ,10,4.2263699,720.6038881,17103.502
,1988,CA,KNP,37,FUNSTON,NPS,19880718,19880814,8,1,0,2, ,80,101.6760025,3179.346725,411469.8877
,1995,CA,BBD,0000U843,OUTLAW,BLM,19950524,19950524,8,7,0,1, ,300,339.2359924,9120.781687,1372839.817
,1995,CA,BBD,0000U846,MCPHERSON,BLM,19950526,19950526,8,11,0,1, ,100,179.4850006,3284.077788,726349.9329
,1995,CA,BBD,0000U848,RED,BLM,19950528,19950528,8,2,0,1, ,160,158.0319977,3673.283922,639531.5333
,1995,CA,BBD,0000U849,SHERWOOD,BLM,19950529,19950529,8,11,0,1, ,1000,1337.02002,10456.61235,5410724.747
,1995,CA,BBD,0000U851,46,BLM,19950601,19950601,8,11,0,1, ,7495,7461.470215,32240.80148,30195489.44
,1995,CA,BBD,0000U855,UNITED,BLM,19950607,19950607,8,11,0,1, ,485,612.9359741,6548.897948,2480465.045
,1995,CA,BBD,0000U889,BAGBY,BLM,19950722,19950722,8,4,0,1, ,10,16.7418995,1174.99865,67751.87587
,1995,CA,BBD,0000U915,58 #2,BLM,19950713,19950713,8,3,0,1, ,500,388.3559875,6054.352154,1571622.125
,1995,CA,BBD,0000U918,FRESNO#33,BLM,19950626,19950626,8,11,0,1, ,35,42.9161987,1756.679885,173675.883
,1995,CA,BBD,0000U919,TANK,BLM,19950714,19950714,8,3,0,1, ,150,161.6430054,3477.118139,654147.4961
,1995,CA,BBD,0000U943,PANOCHE#2,BLM,19950726,19950727,8,11,0,1, ,360,228.9629974,4006.230268,926579.4819
,1995,CA,BBD,0000U950,BACK,BLM,19950729,19950729,8,1,0,1, ,65,83.9860001,2752.797305,339879.3165
,1995,CA,BBD,0000U952,PEDRO,BLM,19950728,19950728,8,2,0,1, ,20,16.1739006,1023.978698,65453.31502
,2004,CA,AEU,607,POWERHOUSE,CDF,20040905,20040919,1,11,15580,1, ,113,113.4260025,3355.827386,459017.8159
,2004,CA,MMU,105,210,CDF,20040430,20040430,6,10,7418,1, ,115,56.4863014,2383.968344,228591.8987
,2004,CA,MMU,145,PG&E 11,CDF,20040515,20040515,6,2,8533,1, ,13,9.6633301,782.0794576,39106.10828
,2004,CA,MMU,144,HWY 145,CDF,20040515,20040515,6,14,8540,1, ,13,5.9224501,650.956832,23967.31452
,2004,CA,MMU,248,WALKER,CDF,20040717,20040718,6,14,13169,1, ,37,84.2655029,2773.244678,341010.5562
,2004,CA,MMU,215,ROCK/MPUD 98,CDF,20040628,20040628,6,7,11674,1, ,42,43.7490005,1726.865227,177045.83
,2004,CA,MMU,306,GUADELUPE/MPUD 127,CDF,20040814,20040814,6,10,15188,1, ,130,141.779007,3664.588898,573760.5738
,1941,CA,STF,839, ,USF,19410000,19410000,8,14, ,1,20090305,0,513.1060181,6392.03943,2076464.414
,1921,CA,STF,323, ,USF,19210000,19210000,8,14, ,1,20090305,0,1834.339966,14512.07144,7423302.874
,1921,CA,STF,553, ,USF,19210000,19210000,8,14, ,1,20090305,0,840.3140259,7744.799026,3400629.899
,2005,CA,STF,50,HIGHLAND,USF,20050927,20050611,1,1, ,2,20090305,45,43.2140007,3906.392914,174880.8232
,1934,CA,YNP,27,NORTH MOUNTAIN,NPS,19340000,19340000,8,1, ,1,20090305,0,1692.819946,15801.61013,6850607.576
,1914,CA,STF,132, ,USF,19140000,19140000,8,14, ,1,20090305,0,258.5960083,5160.089562,1046499.515
,1924,CA,STF,443, ,USF,19240000,19240000,8,14, ,1,20090305,0,906.8289795,7403.541428,3669806.459
,1927,CA,STF,230, ,USF,19270000,19270000,8,14, ,1,20090305,0,11853.7998,40066.8439,47970492.43
,1945,CA,STF,308, ,USF,19450000,19450000,8,14, ,1,20090305,0,325.6520081,4879.592659,1317867.635
,1945,CA,STF,299, ,USF,19450000,19450000,8,14, ,1,20090305,0,544.3430176,5728.11126,2202876.514
,1945,CA,STF,311, ,USF,19450000,19450000,8,14, ,1,20090305,0,792.8569946,7643.673741,3208578.09
,1945,CA,STF,210, ,USF,19450000,19450000,8,14, ,1,20090305,0,997.8200073,8239.946299,4038036.013
,1945,CA,STF,1084, ,USF,19450000,19450000,8,14, ,1,20090305,0,384.696991,5688.386312,1556812.98
,1950,CA,TCU,10,THREE CORNERS,CDF,19500813,19500000,8,14, ,1,20090305,0,383.223999,6755.326438,1550852.248
,1955,CA,SNF,1, ,USF,19550000,19550000,8,9, ,1,20090305,0,417.7579956,6102.522124,1690607.813
,1940,CA,STF,635, ,USF,19400000,19400000,8,14, ,1,20090305,0,197.4980011,3452.577659,799245.4585
,1940,CA,STF,504, ,USF,19400000,19400000,8,14, ,1,20090305,0,208.6690063,3882.239816,844455.2141
,1948,CA,STF,322, ,USF,19480000,19480000,8,14, ,1,20090305,0,738.8959961,7220.08854,2990207.946
,1990,CA,SQF,24,MILL,USF,19900620,19900621,8,7,0,1, ,125,134.8079987,3226.59809,545549.6495
,1990,CA,MMU,0,MCKORY,CDF,19900000,0,0,14,5902,1, ,0,281.2369995,6047.129847,1138125.208
,2000,CA,SQF,65,MILLWOOD,USF,20000920,20000922,8,2,0,1, ,238,238.25,4771.835636,964161.8003
,1988,CA,STF,150,JAWBONE,USF,19881215,19881215,6,5, ,1,20090305,40,30.0265007,1457.892974,121513.0958
,1957,CA,STF,36,CLAVEY,USF,19570922,19570923,6,7, ,1,20090305,11,10.3205996,1142.957539,41766.06124
,1959,CA,SNF,61,MOSS,USF,19590801,19590802,6,7, ,1,20090305,20,9.4461203,833.1288656,38227.07942
,1927,CA,STF,114, ,USF,19270000,19270000,8,14, ,1,20090305,0,5161.77002,22432.28371,20888926.82
,1927,CA,STF,121, ,USF,19270000,19270000,8,14, ,1,20090305,0,15822.5,50259.43107,64031371.59
,1927,CA,STF,583, ,USF,19270000,19270000,8,14, ,1,20090305,0,269.9289856,4325.160636,1092365.205
,1998,CA,YNP,121,TRAIL,NPS,19980000,19980000,8,1, ,1,20090305,0,49.778801,1804.982939,201447.7811
,1914,CA,STF,180, ,USF,19140000,19140000,8,14, ,1,20090305,0,2913.189941,14645.32545,11789255.58
,1914,CA,STF,249, ,USF,19140000,19140000,8,14, ,1,20090305,0,238.9029999,3812.402442,966806.9085
,1914,CA,STF,260, ,USF,19140000,19140000,8,14, ,1,20090305,0,186.2440033,3660.194554,753702.8032
,1914,CA,STF,143, ,USF,19140000,19140000,8,14, ,1,20090305,0,1248.400024,9969.684658,5052104.06
,1921,CA,STF,256, ,USF,19210000,19210000,8,14, ,1,20090305,0,437.8909912,6435.468051,1772081.604
,1916,CA,STF,52, ,USF,19160000,19160000,8,14, ,1,20090305,0,79.3944016,2134.802076,321297.5712
,1916,CA,STF,59, ,USF,19160000,19160000,8,14, ,1,20090305,0,102.6259995,2491.998627,415313.5669
,1916,CA,STF,240, ,USF,19160000,19160000,8,14, ,1,20090305,0,2855.050049,13980.81993,11553974.4
,1913,CA,STF,48, ,USF,19130000,19130000,8,14, ,1,20090305,0,58.4043007,1813.050825,236353.9878
,1945,CA,SNF,1, ,USF,19450000,19450000,8,9, ,1,20090305,0,1084.619995,10781.36068,4389291.809
,1945,CA,SNF,2, ,USF,19450000,19450000,8,9, ,1,20090305,0,628.1170044,7981.329951,2541899.104
,1954,CA,STF,37,HIGHLAND,USF,19540921,19540922,6,3, ,1,20090305,131,226.3589935,4432.902495,916042.9523
,1954,CA,STF,3,BUCK MEADOWS,USF,19540211,19540211,8,5, ,1,20090305,30,21.9596996,1225.000248,88867.88467
,1954,CA,STF,21,SPINNING WHEEL,USF,19540729,19540731,6,15, ,1,20090305,3200,2677.330078,15732.64414,10834784.28
,1921,CA,STF,71, ,USF,19210000,19210000,8,14, ,1,20090305,0,486.8760071,8108.02183,1970317.792
,1921,CA,STF,129, ,USF,19210000,19210000,8,14, ,1,20090305,0,164.647995,3466.931145,666305.7016
,1947,CA,STF,310, ,USF,19470000,19470000,8,14, ,1,20090305,0,498.2539978,7040.348355,2016360.562
,1947,CA,STF,197, ,USF,19470000,19470000,8,14, ,1,20090305,0,858.3809814,8926.966004,3473744.458
,1988,CA,SQF,87, ,USF,19880723,19880724,8,2,0,1, ,300,277.7780151,5871.404182,1124127.794
,1988,CA,SQF,66, ,USF,19880708,19880709,8,9,0,1, ,735,727.539978,9326.258292,2944248.642
,1989,CA,TCU,367,S.J. #3,CDF,19890602,0,0,2,2310,1, ,0,587.3579712,7033.328028,2376955.058
,1989,CA,TCU,367,COOK,CDF,19890615,0,0,2,2310,1, ,0,699.5620117,6833.308242,2831025.699
,1989,CA,TCU,688,HWY 26 #3,CDF,19890815,0,0,14,3724,1, ,0,390.2489929,5490.348251,1579279.667
,1989,CA,TCU,752,TUTTLETOWN,CDF,19890906,0,0,2,4137,1, ,0,632.5859985,7931.13048,2559984.947
,1989,CA,TCU,783,LOMA FIRE,CDF,19890915,0,0,14,4308,1, ,0,449.2590027,5611.873959,1818086.973
,1989,CA,SQF,111, ,USF,19891118,0,0,9,0,1, ,0,7.1726999,672.4668863,29026.88985
,1989,CA,SQF,36, ,USF,19890713,19890714,8,9,0,1, ,90,82.5139008,3203.379817,333922.076
,1989,CA,YNP,96, ,NPS,19890000,0,0,1,0,1, ,0,7.9939599,639.5540036,32350.40939
,1989,CA,YNP,127, ,NPS,19890000,0,0,1,0,1, ,0,10.9938002,748.2305898,44490.31008
,1989,CA,FKU,0,RED MOUNTAIN,CDF,19890000,0,0,14,0,1, ,0,2483.629883,16372.83239,10050874.85
,1992,CA,KNP,17,ELLIS MDW,NPS,19920602,19920920,8,1,0,2, ,123,56.5038986,2461.162594,228663.312
,1992,CA,KNP,95,SUWANEE W,NPS,19921009,19921015,8,18,0,1, ,364,196.6360016,8824.783405,795756.0506
,1992,CA,KNP,24,CHAGOOPA,NPS,19920614,19920920,8,1,0,2, ,70,70.9718018,3242.392716,287212.705
,1992,CA,KNP,41,CHAGOOPA,NPS,19920715,19920920,8,1,0,2, ,562,592.0339966,14709.28398,2395875.21
,1992,CA,KNP,9,DINELY,NPS,19920511,19920511,8,15,0,1, ,70,38.257,2400.19647,154820.6151
,1992,CA,KNP,42,RATTLESNA,NPS,19920716,19921018,8,1,0,2, ,268,266.0849915,10080.10598,1076809.04
,1993,CA,KNP,62,LE CONTE,NPS,19930907,19930911,8,14,0,1, ,200,181.8820038,4030.282038,736051.2311
,1993,CA,KNP,63,PALISADES,NPS,19930908,19930922,8,4,0,1, ,2,0.931173,270.9574646,3768.322687
,1993,CA,KNP,18,BUCK PEAK,NPS,19930622,19931116,8,1,0,2, ,2170,2017.339966,21678.47775,8163867.931
,1993,CA,KNP,81,HELIPORTW,NPS,19931108,19931111,8,18,0,1, ,63,51.3270988,1992.905648,207713.2938
,1993,CA,KNP,60,DEER RIDG,NPS,19930901,19930902,8,10,0,1, ,8,1.48009,327.3570793,5989.716429
,1993,CA,KNP,29,NORTHFORK,NPS,19930717,19930717,8,7,0,1, ,2,2.7790699,458.2604967,11246.49561
,2000,CA,SQF,58,LANDERS,USF,20000902,20000903,8,9,0,1, ,12,8.0615396,753.4191041,32623.89984
,2000,CA,FKU,209,COPPER,CDF,20000919,0,0,2,10213,1, ,0,19.9176006,1195.604277,80603.544
,2000,CA,FKU,125,SAMPLE,CDF,20000701,0,0,2,6583,1, ,0,51.7445984,1958.462021,209402.8183
,2000,CA,MMU,201,GRANITE,CDF,20000702,0,0,9,9447,1, ,0,2591.919922,15732.1304,10489135.35
,2000,CA,MMU,335,HUNTER,CDF,20000830,0,0,2,12981,1, ,0,8205.799805,40149.4859,33207701.37
,2000,CA,MMU,0,RANCH,CDF,20000923,0,0,14,14532,1, ,0,146.826004,4014.263509,594183.2579
,2002,CA,MMU,250,COTTONWOOD,CDF,20020704,20020705,6,10,11097,1, ,1000,264.70401,5908.162703,1071217.391
,1990,CA,SNF,321, ,USF,19900000,0,0,9,0,1, ,0,26.1135998,1259.26665,105677.8706
,1996,CA,MMU,538,BANOS,CDF,19961019,0,0,14,14681,1, ,0,1562.550049,11774.12611,6323420.056
,1996,CA,MMU,0,CANAL,CDF,19960000,0,0,14,13235,1, ,0,753.184021,8624.087073,3048025.849
,1996,CA,MMU,351,COTTON,CDF,19960000,0,0,14,10391,1, ,0,826.257019,8461.032546,3343742.627
,1996,CA,MMU,439,COTTONWOOD,CDF,19960823,0,0,14,11678,1, ,0,409.3259888,4854.996946,1656483.611
,1996,CA,MMU,292,DAULTON,CDF,19960000,0,0,14,8974,1, ,0,723.7369995,11766.08625,2928860.151
,1996,CA,MMU,327,DAULTON,CDF,19960000,0,0,14,9745,1, ,0,507.2130127,9156.394574,2052618.629
,1996,CA,MMU,261,MCSWAIN,CDF,19960000,0,0,14,8390,1, ,0,386.2659912,5281.802179,1563162.135
,1995,CA,KNP,79,CASTLE WF,NPS,19951109,19951211,8,18,0,1, ,1600,1646.569946,18185.87708,6663420.244
,1995,CA,KNP,36,EDEN GROV,NPS,19950808,19950812,8,1,0,1, ,1.5,1.11222,419.9385483,4501.01248
,1996,CA,KNP,59,RATTLESNA,NPS,19960713,19960827,8,1,0,2, ,4,7.1270499,871.8750796,28842.13043
,1996,CA,KNP,33,DORST,NPS,19960627,19961118,8,1,0,2, ,1400,1459.859985,17681.05624,5907841.181
,1996,CA,KNP,72,CASTLE CO,NPS,19960726,19961105,8,1,0,1, ,1460,2692.600098,15963.32619,10896572.16
,1996,CA,KNP,75,HOSPITAL,NPS,19960728,19960810,8,4,0,1, ,295,295.1570129,6629.62698,1194456.261
,1996,CA,KNP,88,KAWEAH,NPS,19960813,19960825,8,10,0,1, ,2917,4654.870117,24169.66906,18837599.48
,1996,CA,KNP,51,CASTLE,NPS,19960711,19961105,8,1,0,2, ,57,58.9650002,4225.976602,238622.8259
,1996,CA,KNP,82,BIG ARROY,NPS,19960802,19961105,8,1,0,2, ,3500,3496.580078,19739.56617,14150170.39
,1996,CA,KNP,55,PALMER,NPS,19960712,19960716,8,1,0,1, ,4,7.3818698,860.5047899,29873.36302
,1997,CA,KNP,43,SUGARLOAF,NPS,19970815,19971026,8,1,0,2, ,272,280.4750061,9873.388515,1135043.856
,1997,CA,KNP,63,AMPHITHEA,NPS,19970923,19970930,8,18,0,1, ,237,242.7220001,7738.208972,982260.6566
,1998,CA,KNP,95,LOOKOUT2,NPS,19981020,19981025,8,18,0,1, ,43,32.7020988,2004.798742,132340.553
,1990,CA,KRN,0,TEJON,CCO,19900807,0,0,1,0,1, ,0,7799.509766,27074.99969,31563498.68
,1992,CA,SCU,142,FLOWIND,CDF,19920625,0,0,2,1184,1, ,0,811.9680176,9388.196514,3285919.498
,1993,CA,TCU,351,GROVES,CDF,19930616,0,0,2,2679,1, ,0,311.54599,6235.834687,1260782.551
,1993,CA,FKU,136, ,CDF,19930626,0,0,14,6357,1, ,0,113.2330017,2773.756443,458237.6854
,1993,CA,KRN,0,TEJON,CCO,19930620,0,0,10,0,1, ,0,873.0430298,7991.893412,3533081.132
,1994,CA,TCU,10116,S.J. #10,CDF,19940723,0,0,14,3826,1, ,0,261.0539856,5833.988037,1056446.448
,1994,CA,TCU,678,CREEK,CDF,19940809,0,0,3,4256,1, ,0,1434.060059,12273.37006,5803449.559
,1994,CA,AEU,156,SUNNYBROOK,CDF,19940626,0,0,14,2093,1, ,0,229.7220001,4316.289026,929653.5752
,1994,CA,SCU,267,WHEEL #1 & #2,CDF,19940811,0,0,10,1964,1, ,0,1603.069946,12388.82845,6487405.129
,1971,CA,SNF,80,FULLER,USF,19710811,19710818,8,1,0,1, ,38,19.5846004,1506.269247,79256.17629
,1971,CA,SQF,108,WHITSETT,USF,19710817,19710817,8,3,0,1, ,14,3.6371701,505.2797189,14719.11784
,1971,CA,SQF,132,BLOOMFIELD,USF,19711012,19711112,8,3,0,1, ,1720,1701.369995,18749.04846,6885180.712
,1971,CA,SQF,11,ROCKY,USF,19710710,19710711,8,9,0,1, ,525,360.0010071,6755.822738,1456873.452
,1971,CA,SQF,129,POWERHOUSE,USF,19710927,19710928,8,9,0,1, ,139,23.0751991,2072.045642,93382.01421
,1993,CA,SQF,40,CHIMNEY,USF,19930629,19930630,8,7,0,1, ,800,837.3740234,8350.118724,3388734.06
,1995,CA,SNF,19,BEAR,USF,19950709,19950711,8,1,0,1, ,17,7.9391599,653.0125676,32128.65523
,1995,CA,SQF,57,COW,USF,19950826,19950826,8,7,0,1, ,150,306.7349854,4525.834698,1241314.207
,2001,CA,KRN,27894,CHOCTAW,CCO,20010617,0,0,14,0,1, ,0,600.9370117,8555.311833,2431906.017
,2002,CA,FKU,53,RIFLE,CDF,20020504,20020504,1,9,5364,1, ,19,18.6429005,1414.089879,75445.31376
,2002,CA,FKU,57,TIVY,CDF,20020509,20020510,7,11,5607,1, ,440,439.4450073,8857.454755,1778371.339
,2002,CA,FKU,104,VALLEY,CDF,20020617,20020617,7,7,7567,1, ,43,42.7949982,2031.292248,173185.2445
,2002,CA,FKU,139,BRENNAN,CDF,20020709,20020709,2,2,8670,1, ,60,60.415699,1906.340076,244493.5291
,2002,CA,FKU,118,HOKANSON,CDF,20020626,20020626,1,10,7989,1, ,9,9.0723896,950.7512541,36714.66893
,2002,CA,FKU,140,CAMELBACK,CDF,20020708,20020708,1,14,8672,1, ,30,29.8146,1954.648431,120655.4958
,2002,CA,FKU,133,WARTHAN,CDF,20020706,20020706,1,2,8559,1, ,14,14.0999002,1084.130066,57060.14056
,2002,CA,FKU,232,MILL CREEK,CDF,20021109,20021109,1,11,14432,1, ,16,15.7905998,1772.364905,63902.16348
,2002,CA,FKU,213,DUNLAP,CDF,20021005,20021005,1,2,12882,1, ,13,13.2784996,1164.501814,53736.36387
,2002,CA,FKU,194,HARRIS,CDF,20020911,20020911,1,11,11718,1, ,8,8.0995798,895.1941777,32777.85396
,2002,CA,FKU,200,TRIMMER,CDF,20020921,20020921,1,2,12206,1, ,11,10.5146999,1150.172049,42551.34687
,2002,CA,FKU,170,EDMONDSON,CDF,20020814,20020814,1,11,10470,1, ,43,42.5133018,2392.022937,172045.0768
,2002,CA,FKU,114,HAZLETON,CDF,20020624,20020624,1,2,7900,1, ,25,60.1104012,2897.128056,243258.2201
,2002,CA,FKU,97,AERA,CDF,20020609,20020609,1,11,7156,1, ,400,425.381012,9127.213035,1721454.383
,1987,CA,SQF,185, ,USF,19870830,19870830,8,1,0,1, ,640,592.065979,7224.726677,2396007.674
,1997,CA,INF,93,TUNAWEE,USF,19970905,19970913,8,1,0,1, ,55,62.6753006,2535.723101,253637.9599
,1997,CA,SQF,64,CHOKE,USF,19970806,19970812,8,1,0,1, ,4100,3933.419922,16278.68629,15918001.51
,1997,CA,SQF,1,WHITE,USF,19970411,19970413,8,9,0,1, ,22,22.0373993,1430.796108,89182.20043
,1997,CA,SQF,3,NELSON,USF,19970417,19970518,8,9,0,1, ,179,168.5639954,3688.510487,682155.0492
,1997,CA,SQF,44,ROADS,USF,19970706,19970707,8,5,0,1, ,52,41.080101,1844.729018,166245.2574
,1997,CA,SQF,47,THUNDER,USF,19970710,19970711,8,4,0,1, ,16,22.5550995,1355.174746,91277.33685
,1997,CA,SQF,26,CEMETERY,USF,19970525,19970525,8,3,0,1, ,28,41.5052986,1938.024126,167965.9351
,1997,CA,SQF,38,TOWER,USF,19970704,19970705,8,1,0,1, ,1096,1185.079956,9248.390512,4795863.718
,1997,CA,SQF,27,STINE,USF,19970530,19970530,8,1,0,1, ,337,343.6260071,5503.388377,1390605.81
,1997,CA,SQF,66,HIGHWAY,USF,19970808,19970809,8,9,0,1, ,230,213.6490021,4656.595055,864605.7605
,1997,CA,SQF,112,DEMOCRAT,USF,19970924,19970928,8,7,0,1, ,734,812.2969971,12308.67835,3287249.102
,2006,CA,TCU,645,HORSESHOE,CDF,20060829,20060829,1,2,7893,1,Costs derived from ARC,53,53.1609001,2266.12123,215134.5131
,2006,CA,TCU,731,MILTON,CDF,20060920,20060921,1,14,8633,1,No cost info available for this fire,240,228.223999,5583.366224,923590.5309
,2006,CA,TCU,883,STINSON,CDF,20061116,20061117,1,5,10473,1,Costs derived from ARC,51,51.5257988,2837.73198,208517.3864
,2006,CA,TCU,245,WARNERVILLE,CDF,20060515,20060515,2,2,3986,1,No cost info available for this fire,38,40.6986008,2486.375455,164701.4999
,2000,CA,SQF,25,MANTER,USF,20000722,20000906,8,9,0,1, ,75000,79223.39844,127094.3929,320605839.9
,2000,CA,KRN,34041,KING,CCO,20000801,0,0,1,0,1, ,0,5105.890137,31448.44518,20662820.79
,2000,CA,FKU,153,FIVE,CDF,20000718,0,0,3,7436,1, ,0,47.0917015,2167.176021,190573.2392
,2000,CA,KRN,0,FIVE DOGS,CCO,20000613,0,0,11,0,1, ,0,324.3519897,4902.128873,1312603.977
,2000,CA,KRN,0,46,CCO,20000727,0,0,10,0,1, ,0,714.6049805,9938.223224,2891902.401
,2000,CA,KRN,0,PEAK,CCO,20000802,0,0,1,0,1, ,0,1054.640015,10909.16679,4267987.104
,2000,CA,SQF,17,SALMON,USF,20000703,20000706,8,9,0,1, ,56,35.5144005,2740.176563,143721.6272
,2000,CA,SQF,15,HILLSIDE,USF,20000630,20000701,8,8,0,1, ,77,73.0298004,2184.897762,295541.2755
,2000,CA,SQF,44,SARGENT,USF,20000703,20000703,8,2,0,1, ,74,74.259903,2129.520018,300518.9964
,2000,CA,SNF,90,SAVAGES,USF,20000824,20000828,8,9,0,1, ,82,81.6912994,3055.905906,330593.1047
,2000,CA,SNF,52,POISON,USF,20000728,20000731,8,9,0,1, ,50,39.271801,1713.825623,158927.3339
,2002,CA,SNF,90,ROCK CREEK 2,USF,20021125,20021201,2,5,0,1, ,378,402.4949951,7706.846771,1628839.545
,1995,CA,SQF,71, ,USF,19950907,0,0,9,0,1, ,0,33.8424988,1473.892108,136955.7911
,1995,CA,SQF,38,BLACK,USF,19950722,19950723,8,9,0,1, ,64,56.5014,1833.974354,228652.8788
,1995,CA,SQF,75,ERSKINE,USF,19950915,19950916,8,9,0,1, ,60,76.2649002,2499.45364,308633.0345
,1995,CA,SQF,95, ,USF,19950000,0,0,9,0,1, ,0,881.2750244,9548.38236,3566391.919
,1995,CA,SQF,35, ,USF,19950000,0,0,1,0,1, ,0,2.50841,415.8163614,10151.17662
,1995,CA,MMU,121,NEES,CDF,19950508,0,0,14,6314,1, ,0,1829.329956,13637.64186,7403023.285
,1995,CA,MMU,304,PACHECO,CDF,19950000,0,0,14,10807,1, ,0,219.5950012,4644.402273,888669.0146
,1995,CA,MMU,12173,URRUTIA,CDF,19950000,0,0,14,14942,1, ,0,251.147995,5215.686229,1016358.042
,1995,CA,TUU,69,YOKOHL,CDF,19950805,0,0,14,5878,1, ,0,828.3670044,7240.51,3352282.552
,1995,CA,YNP,110,BRIDAL,NPS,19950000,0,0,9,0,1, ,0,161.2689972,4342.169462,652632.9598
,1995,CA,FKU,186,PYRAMID,CDF,19950908,0,0,7,38648,1, ,0,397.2839966,7176.689994,1607750.138
,1995,CA,FKU,187,SILAXO,CDF,19950909,0,0,3,38837,1, ,0,542.5910034,7908.023218,2195789.275
,2004,CA,MMU,110,152,CDF,20040501,20040501,6,2,7489,1, ,60,12.8175001,1317.220169,51870.74062
,2004,CA,SNF,8548,PETERSON,CDF,20040712,20040000,8,14,8548,1, ,67.64,67.6339035,2332.745287,273704.6588
,2002,CA,SQF,24,BOREL,USF,20020615,20020618,6,9,0,1, ,3430,3417.899902,26356.38941,13831748.3
,1952,CA,KNP,2047,MINERAL K,NPS,19520928,19520929,8,1,0,1, ,45,42.0447998,2100.794113,170149.414
,1952,CA,KNP,2039,HOMERS NO,NPS,19520919,19520919,8,1,0,1, ,17,22.2441998,1560.222528,90018.95689
,1953,CA,KNP,3001,KETTLE DO,NPS,19530615,19530706,8,1,0,1, ,13,22.9113998,1560.532091,92718.95784
,1953,CA,KNP,3023,TOMBSTONE,NPS,19530701,19530701,8,1,0,1, ,400,403.4909973,6243.380123,1632871.366
,1953,CA,KNP,3010,HOTEL CR,NPS,19530814,19530815,8,1,0,1, ,0.1,14.4596004,1140.07231,58515.98398
,2000,CA,KNP,3,CONIFER,NPS,20000101,20000120,8,18,0,1, ,5,4.8347402,581.304957,19565.48124
,2001,CA,KNP,64,BURNT,NPS,20010730,20011217,7,1,0,2, ,2213,2213.310059,22489.46205,8956935.807
,2001,CA,KNP,59,KENNEDY,NPS,20010717,20011217,2,1,0,2, ,10,9.3613396,829.8007483,37884.01497
,2001,CA,KNP,91,TAR,NPS,20010904,20011102,8,1,0,2, ,508,508.6400146,11509.76766,2058391.291
